,seed,method,v,target_tree_size,rmse,mae
179,2,xgboost_naive_transfer,0.03,6,78.25125036379765,57.686456568532115
180,2,xgboost,0.03,7,97.81991498085459,67.44763628523674
181,2,xgboost_naive_transfer,0.03,7,79.50945030235017,58.30080517121788
182,2,xgboost,0.05,1,86.05190849132848,59.95115454755681
183,2,xgboost_naive_transfer,0.05,1,80.20317277891637,58.86136150340302
184,2,xgboost,0.05,2,85.8937501961167,59.528344689007966
185,2,xgboost_naive_transfer,0.05,2,79.89220673214331,58.348400057992656
186,2,xgboost,0.05,3,87.00409671927565,60.11330734894515
187,2,xgboost_naive_transfer,0.05,3,78.83342405769783,57.65701288803029
188,2,xgboost,0.05,4,91.41227391927028,62.990970348126694
189,2,xgboost_naive_transfer,0.05,4,79.2844741350798,58.238854422903024
190,2,xgboost,0.05,5,94.67240669136359,65.29857107395127
191,2,xgboost_naive_transfer,0.05,5,79.11599629335336,58.10293560610231
192,2,xgboost,0.05,6,95.10049185660174,65.44487624819068
193,2,xgboost_naive_transfer,0.05,6,79.56593596734794,57.98116554217074
194,2,xgboost,0.05,7,96.46483411073237,66.50158256309184
195,2,xgboost_naive_transfer,0.05,7,80.117751513551,58.53438333772516
196,2,xgboost,0.08,1,85.70320117031368,59.50763217499627
197,2,xgboost_naive_transfer,0.08,1,80.36779303295047,58.84918082665387
198,2,xgboost,0.08,2,86.12478641400168,59.49909852735269
199,2,xgboost_naive_transfer,0.08,2,81.0937128672882,59.03008610766093
200,2,xgboost,0.08,3,86.88878441289276,60.337169797059175
201,2,xgboost_naive_transfer,0.08,3,80.66551337099962,58.73032836195998
202,2,xgboost,0.08,4,91.39463011670732,62.476839990401196
203,2,xgboost_naive_transfer,0.08,4,80.14907898730172,58.68696533178831
204,2,xgboost,0.08,5,95.11689046710596,65.57210694188429
205,2,xgboost_naive_transfer,0.08,5,79.6429747680695,58.247909801775116
206,2,xgboost,0.08,6,96.28965079513488,65.81122867861014
207,2,xgboost_naive_transfer,0.08,6,79.4884160207839,58.06301302403915
208,2,xgboost,0.08,7,96.14662655558878,65.80567854704604
209,2,xgboost_naive_transfer,0.08,7,81.4009253245744,59.09898747890835
210,2,xgboost,0.1,1,85.97462776424251,59.54095355731341
211,2,xgboost_naive_transfer,0.1,1,81.0475656764378,59.387097221627236
212,2,xgboost,0.1,2,86.12075545208113,59.464136446900966
213,2,xgboost_naive_transfer,0.1,2,81.47853256700337,59.2460786314864
214,2,xgboost,0.1,3,86.11985184417544,59.84512132267892
215,2,xgboost_naive_transfer,0.1,3,81.00195056883199,59.07805800293338
216,2,xgboost,0.1,4,91.54455579875025,62.13466915677636
217,2,xgboost_naive_transfer,0.1,4,80.86603920657423,58.83320433973839
218,2,xgboost,0.1,5,95.42319302867605,64.76491641726767
219,2,xgboost_naive_transfer,0.1,5,80.5548330690681,58.60991410297812
220,2,xgboost,0.1,6,97.71204494257437,66.92176839007948
221,2,xgboost_naive_transfer,0.1,6,80.78323165654822,58.42274710405575
222,2,xgboost,0.1,7,96.25420057007899,66.33629136869094
223,2,xgboost_naive_transfer,0.1,7,81.79282662089338,59.37169303971807
224,2,xgboost,0.12,1,85.91061325676851,59.72616533429796
225,2,xgboost_naive_transfer,0.12,1,80.68662323628098,59.00115493746267
226,2,xgboost,0.12,2,85.91708087587863,59.07740262769899
227,2,xgboost_naive_transfer,0.12,2,81.18015982941803,58.9928943269116
228,2,xgboost,0.12,3,87.50805110167812,60.19347258199757
229,2,xgboost_naive_transfer,0.12,3,81.07482112540832,58.87505537091579
230,2,xgboost,0.12,4,92.40576103819387,62.85246899113114
231,2,xgboost_naive_transfer,0.12,4,80.36324649420989,58.89941179354056
232,2,xgboost,0.12,5,94.99811196634192,64.4213938670152
233,2,xgboost_naive_transfer,0.12,5,80.8756195554836,58.371976099112445
234,2,xgboost,0.12,6,96.87748995494363,66.66497084665907
235,2,xgboost_naive_transfer,0.12,6,81.52102812230967,58.881362310387445
236,2,xgboost,0.12,7,96.39035186429216,65.3665672487053
237,2,xgboost_naive_transfer,0.12,7,82.6150912300967,59.42872949194693
238,2,xgboost,0.15,1,85.29085239852472,59.0393092404151
239,2,xgboost_naive_transfer,0.15,1,82.34709360644008,59.884679321257146
240,2,xgboost,0.15,2,86.4889064794318,58.86794926210889
241,2,xgboost_naive_transfer,0.15,2,82.05670867111549,59.371464557774814
242,2,xgboost,0.15,3,86.6840209252051,59.994321555175475
243,2,xgboost_naive_transfer,0.15,3,81.38863412008266,59.04373568612579
244,2,xgboost,0.15,4,91.491352197415,62.16418590240602
245,2,xgboost_naive_transfer,0.15,4,80.88111911084276,59.06174997709735
246,2,xgboost,0.15,5,95.82489857864563,65.76453655606163
247,2,xgboost_naive_transfer,0.15,5,82.0507581986975,59.39056120864605
248,2,xgboost,0.15,6,97.59383235569639,66.61077435267059
249,2,xgboost_naive_transfer,0.15,6,80.55869304446806,58.55761756788953
250,2,xgboost,0.15,7,96.65706578110948,65.68261831494112
251,2,xgboost_naive_transfer,0.15,7,83.50452409492215,60.39013900226965
252,3,xgboost,0.005,1,76.78512401343073,54.7211388778218
253,3,xgboost_naive_transfer,0.005,1,77.83061364949712,57.18493985529973
254,3,xgboost,0.005,2,76.3558934220046,53.15661311827332
255,3,xgboost_naive_transfer,0.005,2,77.20361629663341,56.465988471094526
256,3,xgboost,0.005,3,77.35096422099157,53.88263825137532
