,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
58,1,Hgv,95,TradaBoostR2,20,0.5,2,3.368575085667974,2.344431676148232,4.2000612240475785,2.5578615773120275
59,1,Hgv,570,TradaBoostR2,10,0.1,2,3.680396896581057,1.9345952586329096,2.7228889197604387,1.865653516162718
60,1,Hgv,855,TradaBoostR2,10,0.1,2,2.238378587180608,1.6473007212783193,2.3819651169262674,1.627192256094878
61,2,Hgv,475,TradaBoostR2,10,0.1,1,2.0784517481590448,1.4544244363227363,2.025984088945961,1.5021298130056608
62,2,Hgv,190,TradaBoostR2,20,0.5,1,2.6922770568641194,2.0245778071040887,2.838574427216109,2.1035300712855483
63,2,Hgv,380,TradaBoostR2,20,0.1,1,2.2529108307584185,1.510278237841438,2.0510449734867398,1.515567586431355
64,2,Hgv,95,TradaBoostR2,20,0.5,2,3.2239167874985384,2.202711021928569,3.372254437390086,2.251584587932201
65,1,Hgv,570,TradaBoostR2,10,0.5,1,2.53701566174623,1.8825347016197709,2.5214020385393408,1.9094315445756336
66,1,Hgv,190,TradaBoostR2,20,0.1,2,2.556145232233113,1.7968773817016412,2.9194766770380225,1.9605276540780567
67,1,Hgv,380,TradaBoostR2,20,0.5,2,3.497494199933892,2.250523283302802,3.6942024018249366,2.334350480302258
68,1,Hgv,855,TradaBoostR2,10,0.5,1,2.5705891699369694,1.9909967821789856,2.602986741347564,1.977292903209143
69,1,Hgv,285,TradaBoostR2,20,0.1,2,2.7837893108164358,1.928533043188824,3.2691411237523678,2.0158741211908726
70,1,Hgv,665,TradaBoostR2,20,0.1,1,2.2288215922177943,1.6099332176714232,2.2510598750050583,1.6247901418300414
71,2,Hgv,475,TradaBoostR2,10,0.1,2,2.8348878891787983,1.7272552532217536,2.378895281852305,1.728093148571272
72,1,Hgv,475,TradaBoostR2,20,0.1,1,2.304128830629655,1.6523154550381558,2.330560638005656,1.6639508959379
73,2,Hgv,285,TradaBoostR2,20,0.5,2,2.483948246572928,1.884514400936372,2.584159614837186,1.915597023289495
74,1,Hgv,570,TradaBoostR2,10,0.5,2,2.780219841210235,1.9388173553887431,2.486826822029422,1.8750152614368447
75,1,Hgv,95,TradaBoostR2,30,0.1,1,2.656152532855031,1.8088337041967784,2.80434001927146,1.8208718190195223
76,1,Hgv,190,TradaBoostR2,20,0.5,1,3.312922793065931,2.41862134879064,3.493062175020873,2.5662450185426446
77,1,Hgv,760,TradaBoostR2,10,0.1,1,2.169068736239443,1.5561397332807947,2.2411823781447358,1.5566965241579798
78,2,Hgv,475,TradaBoostR2,10,0.5,1,2.436905891176609,1.717710583468349,2.317704475074343,1.7207210542506537
