,seed,method,v,target_tree_size,rmse,mae
354,3,xgboost,0.12,3,76.46224225347952,52.14469277200283
355,3,xgboost_naive_transfer,0.12,3,77.87053578264863,54.91036917835974
356,3,xgboost,0.12,4,79.02271524351096,53.63321491094641
357,3,xgboost_naive_transfer,0.12,4,77.21487356256584,54.844644482457014
358,3,xgboost,0.12,5,82.04136117189783,54.90978130994045
359,3,xgboost_naive_transfer,0.12,5,77.59376132726533,55.577467050886256
360,3,xgboost,0.12,6,83.65247617361047,56.17557499576535
361,3,xgboost_naive_transfer,0.12,6,78.73790281860212,56.3954997123956
362,3,xgboost,0.12,7,83.55816289485189,56.13059185456139
363,3,xgboost_naive_transfer,0.12,7,79.80845662865876,56.64529756964228
364,3,xgboost,0.15,1,75.71157585375137,51.52342462016494
365,3,xgboost_naive_transfer,0.15,1,78.04407583418346,56.248967836423205
366,3,xgboost,0.15,2,76.8977768681024,52.682018813166124
367,3,xgboost_naive_transfer,0.15,2,78.05736819508778,55.18486656530969
368,3,xgboost,0.15,3,75.97667273199328,51.66843994095407
369,3,xgboost_naive_transfer,0.15,3,77.49341893588682,54.527292726456125
370,3,xgboost,0.15,4,80.30317581603673,54.361842893231035
371,3,xgboost_naive_transfer,0.15,4,77.8131483383703,54.97896627794875
372,3,xgboost,0.15,5,81.91800927593081,55.11623947351807
373,3,xgboost_naive_transfer,0.15,5,77.62743329301985,55.54007713295408
374,3,xgboost,0.15,6,83.22008585724296,56.176183678171576
375,3,xgboost_naive_transfer,0.15,6,78.03616527993323,55.79021912933925
376,3,xgboost,0.15,7,85.02117118669337,57.1720473928819
377,3,xgboost_naive_transfer,0.15,7,79.32787217980267,56.167665438453646
