,seed,method,d,v,target_tree_size,rmse,mae
349,13,xgboost_naive_transfer,3,0.1,7,1.0494639548552895,0.8074308743247544
350,13,xgboost,3,0.12,1,1.4570035549414522,1.1448322568609368
351,13,xgboost_naive_transfer,3,0.12,1,1.0779739091239886,0.8594207824957855
352,13,xgboost,3,0.12,2,1.4978871989719946,1.1690929523852382
353,13,xgboost_naive_transfer,3,0.12,2,0.8482613994969633,0.6785072958375721
354,13,xgboost,3,0.12,3,1.5606012834255494,1.229670326898276
355,13,xgboost_naive_transfer,3,0.12,3,0.8427236559533033,0.658345407980833
356,13,xgboost,3,0.12,4,1.8568621554003717,1.4422962776307966
357,13,xgboost_naive_transfer,3,0.12,4,0.8934830776215733,0.6953331134534869
358,13,xgboost,3,0.12,5,2.0412581829716188,1.6123248994763244
359,13,xgboost_naive_transfer,3,0.12,5,0.9348859889649299,0.724563839630918
360,13,xgboost,3,0.12,6,2.2284725755708927,1.7595319715284492
361,13,xgboost_naive_transfer,3,0.12,6,0.9980728855210622,0.7638187805398123
362,13,xgboost,3,0.12,7,2.373856771756514,1.8912712136381302
