,seed,d,lr,n_estimators,tree_size,rmse,mae
1082,933.0,3.0,0.1,10.0,3.0,4.185296410375157,3.5568174161850683
1083,933.0,3.0,0.1,10.0,4.0,3.260765599592021,2.840033205718621
1084,933.0,3.0,0.1,20.0,1.0,4.313904428342459,3.5198744386331273
1085,933.0,3.0,0.1,20.0,2.0,4.157958516491873,3.566312595907845
1086,933.0,3.0,0.1,20.0,3.0,4.185296410375157,3.5568174161850683
1087,933.0,3.0,0.1,20.0,4.0,3.260765599592021,2.840033205718621
1088,933.0,3.0,0.1,30.0,1.0,5.6496017643707805,5.0400640859995836
1089,933.0,3.0,0.1,30.0,2.0,4.157958516491873,3.566312595907845
1090,933.0,3.0,0.1,30.0,3.0,4.185296410375157,3.5568174161850683
1091,933.0,3.0,0.1,30.0,4.0,3.260765599592021,2.840033205718621
1092,933.0,3.0,0.1,50.0,1.0,5.6496017643707805,5.0400640859995836
1093,933.0,3.0,0.1,50.0,2.0,4.157958516491873,3.566312595907845
1094,933.0,3.0,0.1,50.0,3.0,3.6134702040541056,3.1142730614257172
1095,933.0,3.0,0.1,50.0,4.0,3.260765599592021,2.840033205718621
1096,933.0,3.0,0.1,100.0,1.0,5.6496017643707805,5.0400640859995836
1097,933.0,3.0,0.1,100.0,2.0,4.157958516491873,3.566312595907845
1098,933.0,3.0,0.1,100.0,3.0,3.260765599592021,2.840033205718621
1099,933.0,3.0,0.1,100.0,4.0,3.260765599592021,2.840033205718621
1100,933.0,3.0,0.1,150.0,1.0,5.6496017643707805,5.0400640859995836
1101,933.0,3.0,0.1,150.0,2.0,4.157958516491873,3.566312595907845
1102,933.0,3.0,0.1,150.0,3.0,3.111749471849077,2.7354337709775085
1103,933.0,3.0,0.1,150.0,4.0,3.2600480697131418,2.8382810285658793
1104,933.0,3.0,0.5,10.0,1.0,5.6496017643707805,5.0400640859995836
1105,933.0,3.0,0.5,10.0,2.0,4.157958516491873,3.566312595907845
1106,933.0,3.0,0.5,10.0,3.0,4.185296410375157,3.5568174161850683
1107,933.0,3.0,0.5,10.0,4.0,3.260765599592021,2.840033205718621
1108,933.0,3.0,0.5,20.0,1.0,5.6496017643707805,5.0400640859995836
1109,933.0,3.0,0.5,20.0,2.0,4.157958516491873,3.566312595907845
1110,933.0,3.0,0.5,20.0,3.0,3.260765599592021,2.840033205718621
1111,933.0,3.0,0.5,20.0,4.0,3.260765599592021,2.840033205718621
1112,933.0,3.0,0.5,30.0,1.0,5.6496017643707805,5.0400640859995836
1113,933.0,3.0,0.5,30.0,2.0,4.157958516491873,3.566312595907845
1114,933.0,3.0,0.5,30.0,3.0,3.170348181345127,2.7996565176516977
1115,933.0,3.0,0.5,30.0,4.0,3.2601050777756204,2.8382615205304007
1116,933.0,3.0,0.5,50.0,1.0,5.6496017643707805,5.0400640859995836
1117,933.0,3.0,0.5,50.0,2.0,4.10379489312654,3.563110334003915
1118,933.0,3.0,0.5,50.0,3.0,3.483088690769024,3.005458255603992
1119,933.0,3.0,0.5,50.0,4.0,3.2600457365095195,2.8381317311779837
1120,933.0,3.0,0.5,100.0,1.0,5.6496017643707805,5.0400640859995836
1121,933.0,3.0,0.5,100.0,2.0,4.157958516491873,3.566312595907845
1122,933.0,3.0,0.5,100.0,3.0,4.018349670988483,3.474405749621748
1123,933.0,3.0,0.5,100.0,4.0,3.0553266923696283,2.668721396045704
1124,933.0,3.0,0.5,150.0,1.0,5.6496017643707805,5.0400640859995836
1125,933.0,3.0,0.5,150.0,2.0,4.250416677355348,3.7247774836468124
1126,933.0,3.0,0.5,150.0,3.0,3.784459458633965,3.288418945074228
1127,933.0,3.0,0.5,150.0,4.0,3.022843295665682,2.648826465321429
1128,933.0,3.0,1.0,10.0,1.0,5.6496017643707805,5.0400640859995836
1129,933.0,3.0,1.0,10.0,2.0,4.157958516491873,3.566312595907845
1130,933.0,3.0,1.0,10.0,3.0,3.261395176899684,2.840517606229409
1131,933.0,3.0,1.0,10.0,4.0,3.260765599592021,2.840033205718621
1132,933.0,3.0,1.0,20.0,1.0,5.6496017643707805,5.0400640859995836
1133,933.0,3.0,1.0,20.0,2.0,4.157958516491873,3.566312595907845
1134,933.0,3.0,1.0,20.0,3.0,3.1260319024011074,2.7018937613225957
1135,933.0,3.0,1.0,20.0,4.0,3.2615280660266386,2.8419600915736924
1136,933.0,3.0,1.0,30.0,1.0,5.6496017643707805,5.0400640859995836
1137,933.0,3.0,1.0,30.0,2.0,4.10379489312654,3.563110334003915
1138,933.0,3.0,1.0,30.0,3.0,3.1896264608934612,2.690488916385799
1139,933.0,3.0,1.0,30.0,4.0,3.2614838474605157,2.839850995677006
1140,933.0,3.0,1.0,50.0,1.0,5.6496017643707805,5.0400640859995836
1141,933.0,3.0,1.0,50.0,2.0,4.157958516491873,3.566312595907845
1142,933.0,3.0,1.0,50.0,3.0,3.3014534729945213,2.7910227942845314
1143,933.0,3.0,1.0,50.0,4.0,3.0274256317829433,2.65464106591095
1144,933.0,3.0,1.0,100.0,1.0,5.6496017643707805,5.0400640859995836
1145,933.0,3.0,1.0,100.0,2.0,4.353179034681027,3.8667408461169694
1146,933.0,3.0,1.0,100.0,3.0,3.4299279001964016,2.956526528162115
1147,933.0,3.0,1.0,100.0,4.0,3.139606810381031,2.769932741847315
1148,933.0,3.0,1.0,150.0,1.0,5.068715119721468,4.214857815503316
1149,933.0,3.0,1.0,150.0,2.0,4.4163576153510435,3.88589303799377
1150,933.0,3.0,1.0,150.0,3.0,3.539831300742267,3.053611121434331
1151,933.0,3.0,1.0,150.0,4.0,3.22345174336781,2.870200338935801
1152,933.0,6.0,0.1,10.0,1.0,5.624181277786721,4.626788914644978
1153,933.0,6.0,0.1,10.0,2.0,6.478648735190507,5.584473711869215
1154,933.0,6.0,0.1,10.0,3.0,6.478648735190507,5.584473711869215
1155,933.0,6.0,0.1,10.0,4.0,4.968260306160313,4.158881046729581
1156,933.0,6.0,0.1,20.0,1.0,5.624181277786721,4.626788914644978
1157,933.0,6.0,0.1,20.0,2.0,6.478648735190507,5.584473711869215
1158,933.0,6.0,0.1,20.0,3.0,6.478648735190507,5.584473711869215
1159,933.0,6.0,0.1,20.0,4.0,5.465759114811922,4.709837227134847
1160,933.0,6.0,0.1,30.0,1.0,5.624181277786721,4.626788914644978
1161,933.0,6.0,0.1,30.0,2.0,6.478648735190507,5.584473711869215
1162,933.0,6.0,0.1,30.0,3.0,6.478648735190507,5.584473711869215
1163,933.0,6.0,0.1,30.0,4.0,4.861814804068493,4.12951874229798
1164,933.0,6.0,0.1,50.0,1.0,5.624181277786721,4.626788914644978
1165,933.0,6.0,0.1,50.0,2.0,6.478648735190507,5.584473711869215
1166,933.0,6.0,0.1,50.0,3.0,6.478648735190507,5.584473711869215
1167,933.0,6.0,0.1,50.0,4.0,5.774197328745664,5.006011732809775
1168,933.0,6.0,0.1,100.0,1.0,5.624181277786721,4.626788914644978
1169,933.0,6.0,0.1,100.0,2.0,6.498295818234084,5.656304991766943
1170,933.0,6.0,0.1,100.0,3.0,6.095977856542343,5.260824352437577
1171,933.0,6.0,0.1,100.0,4.0,5.707427880930738,4.949076006224948
1172,933.0,6.0,0.1,150.0,1.0,10.70730603812819,10.217703090627744
1173,933.0,6.0,0.1,150.0,2.0,6.4580425496298695,5.672161469806903
1174,933.0,6.0,0.1,150.0,3.0,4.6709669262453355,3.960795791617406
1175,933.0,6.0,0.1,150.0,4.0,5.704364185227776,4.925710522063767
1176,933.0,6.0,0.5,10.0,1.0,5.624181277786721,4.626788914644978
1177,933.0,6.0,0.5,10.0,2.0,6.478648735190507,5.584473711869215
1178,933.0,6.0,0.5,10.0,3.0,6.478648735190507,5.584473711869215
1179,933.0,6.0,0.5,10.0,4.0,5.622766941424463,4.84971099315119
1180,933.0,6.0,0.5,20.0,1.0,5.624181277786721,4.626788914644978
1181,933.0,6.0,0.5,20.0,2.0,6.498295818234084,5.656304991766943
1182,933.0,6.0,0.5,20.0,3.0,6.095977856542343,5.260824352437577
1183,933.0,6.0,0.5,20.0,4.0,5.625459773554639,4.8533390819830915
1184,933.0,6.0,0.5,30.0,1.0,10.70730603812819,10.217703090627744
1185,933.0,6.0,0.5,30.0,2.0,6.523925331371667,5.728010994317205
1186,933.0,6.0,0.5,30.0,3.0,4.790896745434988,4.131220430007106
1187,933.0,6.0,0.5,30.0,4.0,5.627742494834804,4.854965178776783
1188,933.0,6.0,0.5,50.0,1.0,5.624181277786721,4.626788914644978
1189,933.0,6.0,0.5,50.0,2.0,7.868701472369101,6.854999024070581
1190,933.0,6.0,0.5,50.0,3.0,4.931516884896666,4.204936693985498
1191,933.0,6.0,0.5,50.0,4.0,5.625349961615126,4.851683725575926
1192,933.0,6.0,0.5,100.0,1.0,5.624181277786721,4.626788914644978
1193,933.0,6.0,0.5,100.0,2.0,8.623301161360663,7.446005315617171
1194,933.0,6.0,0.5,100.0,3.0,8.612236310719453,7.431926003233807
1195,933.0,6.0,0.5,100.0,4.0,5.621492855742011,4.848644633988859
1196,933.0,6.0,0.5,150.0,1.0,5.624181277786721,4.626788914644978
1197,933.0,6.0,0.5,150.0,2.0,8.623301161360663,7.446005315617171
1198,933.0,6.0,0.5,150.0,3.0,6.971950089566402,6.200620346941025
1199,933.0,6.0,0.5,150.0,4.0,5.621862473419637,4.848547170653097
1200,933.0,6.0,1.0,10.0,1.0,5.624181277786721,4.626788914644978
1201,933.0,6.0,1.0,10.0,2.0,6.498295818234084,5.656304991766943
1202,933.0,6.0,1.0,10.0,3.0,6.095977856542343,5.260824352437577
1203,933.0,6.0,1.0,10.0,4.0,5.7057993829229,4.918488723625042
1204,933.0,6.0,1.0,20.0,1.0,10.70730603812819,10.217703090627744
1205,933.0,6.0,1.0,20.0,2.0,7.926609730497269,6.866805127563031
1206,933.0,6.0,1.0,20.0,3.0,5.044590349335211,4.383607032866381
1207,933.0,6.0,1.0,20.0,4.0,5.625611618399077,4.851749572019102
1208,933.0,6.0,1.0,30.0,1.0,5.624181277786721,4.626788914644978
1209,933.0,6.0,1.0,30.0,2.0,8.590038328610442,7.419798055899939
1210,933.0,6.0,1.0,30.0,3.0,5.276406502074479,4.7088579825420975
1211,933.0,6.0,1.0,30.0,4.0,5.622560802492488,4.84931614936804
1212,933.0,6.0,1.0,50.0,1.0,5.624181277786721,4.626788914644978
1213,933.0,6.0,1.0,50.0,2.0,8.623301161360663,7.446005315617171
1214,933.0,6.0,1.0,50.0,3.0,8.579730033925557,7.406189490030551
1215,933.0,6.0,1.0,50.0,4.0,5.623135755856597,4.854645725347587
1216,933.0,6.0,1.0,100.0,1.0,5.624181277786721,4.626788914644978
1217,933.0,6.0,1.0,100.0,2.0,6.836536106989637,6.119837779602973
1218,933.0,6.0,1.0,100.0,3.0,6.215773325042685,5.551173724774889
1219,933.0,6.0,1.0,100.0,4.0,5.802961705594922,5.033151737428747
1220,933.0,6.0,1.0,150.0,1.0,9.036141770457835,8.25724983069972
1221,933.0,6.0,1.0,150.0,2.0,7.369500469502869,6.739974445273192
1222,933.0,6.0,1.0,150.0,3.0,5.2880538803943,4.752424149060122
1223,933.0,6.0,1.0,150.0,4.0,6.180814616703254,5.479754750638754
1224,933.0,9.0,0.1,10.0,1.0,7.811618580682058,6.514143694741915
1225,933.0,9.0,0.1,10.0,2.0,8.61753604626374,7.413914007879735
1226,933.0,9.0,0.1,10.0,3.0,4.930049162984538,4.0176243434088414
1227,933.0,9.0,0.1,10.0,4.0,3.7726175348153057,2.9395933625505344
1228,933.0,9.0,0.1,20.0,1.0,7.811618580682058,6.514143694741915
1229,933.0,9.0,0.1,20.0,2.0,7.400583256096477,6.063001793571186
1230,933.0,9.0,0.1,20.0,3.0,4.930049162984538,4.0176243434088414
1231,933.0,9.0,0.1,20.0,4.0,3.653275039432225,2.919663858672148
1232,933.0,9.0,0.1,30.0,1.0,7.811618580682058,6.514143694741915
1233,933.0,9.0,0.1,30.0,2.0,7.400583256096477,6.063001793571186
1234,933.0,9.0,0.1,30.0,3.0,4.456860499684696,3.6457474398995853
1235,933.0,9.0,0.1,30.0,4.0,3.6709171983889406,2.992640895901008
1236,933.0,9.0,0.1,50.0,1.0,7.811618580682058,6.514143694741915
1237,933.0,9.0,0.1,50.0,2.0,7.400583256096477,6.063001793571186
1238,933.0,9.0,0.1,50.0,3.0,5.4049673282942745,4.400151425914065
1239,933.0,9.0,0.1,50.0,4.0,3.3089326889533353,2.6806148189783747
1240,933.0,9.0,0.1,100.0,1.0,7.811618580682058,6.514143694741915
1241,933.0,9.0,0.1,100.0,2.0,8.416940956459614,7.2053606720082675
1242,933.0,9.0,0.1,100.0,3.0,6.954268327878699,5.9298175018155606
1243,933.0,9.0,0.1,100.0,4.0,5.86077146730969,4.994933498037879
1244,933.0,9.0,0.1,150.0,1.0,7.811618580682058,6.514143694741915
1245,933.0,9.0,0.1,150.0,2.0,8.416940956459614,7.2053606720082675
1246,933.0,9.0,0.1,150.0,3.0,8.009465576366853,6.884000260423709
1247,933.0,9.0,0.1,150.0,4.0,5.923454442701155,5.0770151843395555
1248,933.0,9.0,0.5,10.0,1.0,7.811618580682058,6.514143694741915
1249,933.0,9.0,0.5,10.0,2.0,7.400583256096477,6.063001793571186
1250,933.0,9.0,0.5,10.0,3.0,5.4049673282942745,4.400151425914065
1251,933.0,9.0,0.5,10.0,4.0,3.5270468942398825,2.8200823197199987
1252,933.0,9.0,0.5,20.0,1.0,7.811618580682058,6.514143694741915
1253,933.0,9.0,0.5,20.0,2.0,8.416940956459614,7.2053606720082675
1254,933.0,9.0,0.5,20.0,3.0,6.8979076837927575,5.90116300407209
1255,933.0,9.0,0.5,20.0,4.0,4.787223272466867,3.8267800347490604
1256,933.0,9.0,0.5,30.0,1.0,7.811618580682058,6.514143694741915
1257,933.0,9.0,0.5,30.0,2.0,8.332306167065166,7.173367022918068
1258,933.0,9.0,0.5,30.0,3.0,8.3454406127231,7.201330067136205
1259,933.0,9.0,0.5,30.0,4.0,6.658198089936178,5.717715453557012
1260,933.0,9.0,0.5,50.0,1.0,15.194399465036437,14.037452215410948
1261,933.0,9.0,0.5,50.0,2.0,11.19292849647984,9.7622313361124
1262,933.0,9.0,0.5,50.0,3.0,7.94471416667335,6.904049620236055
1263,933.0,9.0,0.5,50.0,4.0,7.692890510917536,6.573636505807564
1264,933.0,9.0,0.5,100.0,1.0,7.811618580682058,6.514143694741915
1265,933.0,9.0,0.5,100.0,2.0,11.666594698465792,10.117774076378687
1266,933.0,9.0,0.5,100.0,3.0,7.801883081346757,6.836784314715451
1267,933.0,9.0,0.5,100.0,4.0,8.913282849296769,7.869363818666698
1268,933.0,9.0,0.5,150.0,1.0,7.811618580682058,6.514143694741915
1269,933.0,9.0,0.5,150.0,2.0,11.15952976456854,9.691132417736561
1270,933.0,9.0,0.5,150.0,3.0,9.473144180114062,8.392907146045552
1271,933.0,9.0,0.5,150.0,4.0,8.747697028565824,7.626953664187251
1272,933.0,9.0,1.0,10.0,1.0,7.811618580682058,6.514143694741915
1273,933.0,9.0,1.0,10.0,2.0,8.416940956459614,7.2053606720082675
1274,933.0,9.0,1.0,10.0,3.0,6.954268327878699,5.9298175018155606
1275,933.0,9.0,1.0,10.0,4.0,5.000262640154498,4.152778324701907
1276,933.0,9.0,1.0,20.0,1.0,15.194399465036437,14.037452215410948
1277,933.0,9.0,1.0,20.0,2.0,11.23417513684769,9.754427776143807
1278,933.0,9.0,1.0,20.0,3.0,8.135027192694134,7.033583370486291
1279,933.0,9.0,1.0,20.0,4.0,8.18659800821906,7.029070915951746
1280,933.0,9.0,1.0,30.0,1.0,15.194399465036437,14.037452215410948
1281,933.0,9.0,1.0,30.0,2.0,10.257452833436398,8.735382143167138
1282,933.0,9.0,1.0,30.0,3.0,8.250690386556355,7.25598644117686
1283,933.0,9.0,1.0,30.0,4.0,7.532969335535674,6.463006791433934
1284,933.0,9.0,1.0,50.0,1.0,7.811618580682058,6.514143694741915
1285,933.0,9.0,1.0,50.0,2.0,11.666594698465792,10.117774076378687
1286,933.0,9.0,1.0,50.0,3.0,11.189966972388277,9.764420679510412
1287,933.0,9.0,1.0,50.0,4.0,7.56762605711047,6.496287333706821
1288,933.0,9.0,1.0,100.0,1.0,7.811618580682058,6.514143694741915
1289,933.0,9.0,1.0,100.0,2.0,8.686900683279074,7.580284873310395
1290,933.0,9.0,1.0,100.0,3.0,5.0993914243019764,4.254675673837616
1291,933.0,9.0,1.0,100.0,4.0,7.138617514397446,6.316761960319895
1292,933.0,9.0,1.0,150.0,1.0,7.811618580682058,6.514143694741915
1293,933.0,9.0,1.0,150.0,2.0,5.9994116654974095,5.044099771141078
1294,933.0,9.0,1.0,150.0,3.0,5.376989646511522,4.610036634449327
1295,933.0,9.0,1.0,150.0,4.0,6.655877584668149,5.83331152183489
1296,933.0,12.0,0.1,10.0,1.0,4.192813430934392,3.3840286701095663
1297,933.0,12.0,0.1,10.0,2.0,10.053463964750714,8.639593419697889
1298,933.0,12.0,0.1,10.0,3.0,10.053463964750714,8.639593419697889
1299,933.0,12.0,0.1,10.0,4.0,1.851489704660347,1.499746259365803
1300,933.0,12.0,0.1,20.0,1.0,4.191367824018112,3.3825365633966067
1301,933.0,12.0,0.1,20.0,2.0,10.053463964750714,8.639593419697889
1302,933.0,12.0,0.1,20.0,3.0,10.053463964750714,8.639593419697889
1303,933.0,12.0,0.1,20.0,4.0,1.851489704660347,1.499746259365803
1304,933.0,12.0,0.1,30.0,1.0,4.191342227567433,3.382510547161255
1305,933.0,12.0,0.1,30.0,2.0,10.053463964750714,8.639593419697889
1306,933.0,12.0,0.1,30.0,3.0,9.564198893769452,8.199715493633441
1307,933.0,12.0,0.1,30.0,4.0,2.250682308770709,1.8222389320642314
1308,933.0,12.0,0.1,50.0,1.0,4.1967388814166116,3.3876593078168673
1309,933.0,12.0,0.1,50.0,2.0,10.053463964750714,8.639593419697889
1310,933.0,12.0,0.1,50.0,3.0,9.56874409823818,8.200784635898115
1311,933.0,12.0,0.1,50.0,4.0,2.4834353230301383,2.0047416839907783
1312,933.0,12.0,0.1,100.0,1.0,4.2317828791858005,3.4167068293947107
1313,933.0,12.0,0.1,100.0,2.0,10.053463964750714,8.639593419697889
1314,933.0,12.0,0.1,100.0,3.0,10.044823029460192,8.632558630135664
1315,933.0,12.0,0.1,100.0,4.0,2.997087705216785,2.430998102281565
1316,933.0,12.0,0.1,150.0,1.0,10.110312457657429,8.292325219005663
1317,933.0,12.0,0.1,150.0,2.0,4.38653590632555,3.6215277913199255
1318,933.0,12.0,0.1,150.0,3.0,10.053463964750714,8.639593419697889
1319,933.0,12.0,0.1,150.0,4.0,1.9303515230177777,1.5578007511775844
1320,933.0,12.0,0.5,10.0,1.0,4.195893487996202,3.3869257667683486
1321,933.0,12.0,0.5,10.0,2.0,10.053463964750714,8.639593419697889
1322,933.0,12.0,0.5,10.0,3.0,9.56874409823818,8.200784635898115
1323,933.0,12.0,0.5,10.0,4.0,2.8108088765551384,2.271704487906503
1324,933.0,12.0,0.5,20.0,1.0,4.234498542325971,3.4186010879928403
1325,933.0,12.0,0.5,20.0,2.0,10.053463964750714,8.639593419697889
1326,933.0,12.0,0.5,20.0,3.0,10.044823029460192,8.632558630135664
1327,933.0,12.0,0.5,20.0,4.0,2.997087705216785,2.430998102281565
1328,933.0,12.0,0.5,30.0,1.0,18.668873644994772,15.791543600738459
1329,933.0,12.0,0.5,30.0,2.0,6.002497505263211,4.830840581205442
1330,933.0,12.0,0.5,30.0,3.0,10.053463964750714,8.639593419697889
1331,933.0,12.0,0.5,30.0,4.0,1.8806382464853701,1.5366356955178944
1332,933.0,12.0,0.5,50.0,1.0,18.668873644994772,15.791543600738459
1333,933.0,12.0,0.5,50.0,2.0,10.063509280756437,8.364623734323333
1334,933.0,12.0,0.5,50.0,3.0,6.34496728033836,5.136512520985016
1335,933.0,12.0,0.5,50.0,4.0,2.2444328190370735,1.7899654209415685
1336,933.0,12.0,0.5,100.0,1.0,11.057749049217835,9.432596358944833
1337,933.0,12.0,0.5,100.0,2.0,9.923079184801855,7.963931947763794
1338,933.0,12.0,0.5,100.0,3.0,13.54067643562573,11.734212420533503
1339,933.0,12.0,0.5,100.0,4.0,8.843073596337577,7.591983582094325
1340,933.0,12.0,0.5,150.0,1.0,11.057749049217835,9.432596358944833
1341,933.0,12.0,0.5,150.0,2.0,8.668338350441266,7.253417951525687
1342,933.0,12.0,0.5,150.0,3.0,10.426902747823492,8.405339630856448
1343,933.0,12.0,0.5,150.0,4.0,8.926828391033203,7.653985915732637
1344,933.0,12.0,1.0,10.0,1.0,4.225319224275808,3.412157212160957
1345,933.0,12.0,1.0,10.0,2.0,10.053463964750714,8.639593419697889
1346,933.0,12.0,1.0,10.0,3.0,10.044823029460192,8.632558630135664
1347,933.0,12.0,1.0,10.0,4.0,2.39024463913816,1.9272725256287604
1348,933.0,12.0,1.0,20.0,1.0,18.668873644994772,15.791543600738459
1349,933.0,12.0,1.0,20.0,2.0,9.495596230316398,7.66546490979987
1350,933.0,12.0,1.0,20.0,3.0,9.363650757441723,7.897324297794656
1351,933.0,12.0,1.0,20.0,4.0,2.6902217663661463,2.1763703087351933
1352,933.0,12.0,1.0,30.0,1.0,11.057749049217835,9.432596358944833
1353,933.0,12.0,1.0,30.0,2.0,8.540713953414294,6.625097951375316
1354,933.0,12.0,1.0,30.0,3.0,7.005782196656614,5.47710082966442
1355,933.0,12.0,1.0,30.0,4.0,8.924230557825162,7.649511107342909
1356,933.0,12.0,1.0,50.0,1.0,11.057749049217835,9.432596358944833
1357,933.0,12.0,1.0,50.0,2.0,8.043950625685385,6.6564128274581185
1358,933.0,12.0,1.0,50.0,3.0,19.77314275868632,19.001326750072977
1359,933.0,12.0,1.0,50.0,4.0,12.134569911356627,10.045249627852845
1360,933.0,12.0,1.0,100.0,1.0,11.057749049217835,9.432596358944833
1361,933.0,12.0,1.0,100.0,2.0,9.757966929431008,8.061242376216649
1362,933.0,12.0,1.0,100.0,3.0,10.052181402322576,8.63858235864436
1363,933.0,12.0,1.0,100.0,4.0,7.539381443206693,6.231587011352462
1364,933.0,12.0,1.0,150.0,1.0,11.057749049217835,9.432596358944833
1365,933.0,12.0,1.0,150.0,2.0,4.8336408382783205,3.894167262959053
1366,933.0,12.0,1.0,150.0,3.0,6.670895156443672,5.55432880292619
1367,933.0,12.0,1.0,150.0,4.0,6.620893908892397,5.420657112601789
1368,933.0,15.0,0.1,10.0,1.0,4.813685283684453,3.916670191282973
1369,933.0,15.0,0.1,10.0,2.0,2.782680176889419,2.2817375638818556
1370,933.0,15.0,0.1,10.0,3.0,2.3725967252048172,1.898684961252257
1371,933.0,15.0,0.1,10.0,4.0,1.8086827450055005,1.512324450405586
1372,933.0,15.0,0.1,20.0,1.0,4.7669685290941395,3.8780170403432206
1373,933.0,15.0,0.1,20.0,2.0,2.8463249529095123,2.295259635288763
1374,933.0,15.0,0.1,20.0,3.0,2.1357534236103106,1.7037249331916673
1375,933.0,15.0,0.1,20.0,4.0,1.919184268496225,1.5572212784781747
1376,933.0,15.0,0.1,30.0,1.0,4.281819153086604,3.456964226840086
1377,933.0,15.0,0.1,30.0,2.0,2.782680176889419,2.2817375638818556
1378,933.0,15.0,0.1,30.0,3.0,2.46052826288414,1.9717727527897975
1379,933.0,15.0,0.1,30.0,4.0,2.0145666540141787,1.6158495538833233
1380,933.0,15.0,0.1,50.0,1.0,4.750488468262722,3.8630823763254436
1381,933.0,15.0,0.1,50.0,2.0,2.802211131338968,2.2779695923429597
1382,933.0,15.0,0.1,50.0,3.0,2.577714583186341,2.0905296310560737
1383,933.0,15.0,0.1,50.0,4.0,2.023404789823099,1.6229136077785424
1384,933.0,15.0,0.1,100.0,1.0,4.289999706671472,3.4661349569287414
1385,933.0,15.0,0.1,100.0,2.0,3.0080828262700994,2.450176570851656
1386,933.0,15.0,0.1,100.0,3.0,2.4844982563173974,1.989695387527739
1387,933.0,15.0,0.1,100.0,4.0,2.8924639816779045,2.344695420398261
1388,933.0,15.0,0.1,150.0,1.0,12.88594192117373,10.429520585308666
1389,933.0,15.0,0.1,150.0,2.0,6.203104876826319,4.764789586545188
1390,933.0,15.0,0.1,150.0,3.0,3.638084663548899,2.81206011429994
1391,933.0,15.0,0.1,150.0,4.0,2.8924639816779045,2.344695420398261
1392,933.0,15.0,0.5,10.0,1.0,4.283008321114655,3.4583033533389034
1393,933.0,15.0,0.5,10.0,2.0,2.7910336315836273,2.2712648169990843
1394,933.0,15.0,0.5,10.0,3.0,2.577714583186341,2.0905296310560737
1395,933.0,15.0,0.5,10.0,4.0,2.6481266705340105,2.1801330263564487
1396,933.0,15.0,0.5,20.0,1.0,4.610210978610006,3.725067358172877
1397,933.0,15.0,0.5,20.0,2.0,6.915371680267185,5.326815453315227
1398,933.0,15.0,0.5,20.0,3.0,2.5246159726382893,2.03587458843253
1399,933.0,15.0,0.5,20.0,4.0,2.5014743145294713,2.030268332203545
1400,933.0,15.0,0.5,30.0,1.0,12.906449758717729,10.477146015978203
1401,933.0,15.0,0.5,30.0,2.0,4.316577498226477,3.4833682653859377
1402,933.0,15.0,0.5,30.0,3.0,4.591634465501164,3.7153693342583547
1403,933.0,15.0,0.5,30.0,4.0,2.8924639816779045,2.344695420398261
1404,933.0,15.0,0.5,50.0,1.0,21.998517485712313,17.990132043851958
1405,933.0,15.0,0.5,50.0,2.0,11.253918252311884,9.095212812773152
1406,933.0,15.0,0.5,50.0,3.0,9.241783666696486,7.415086584001718
1407,933.0,15.0,0.5,50.0,4.0,2.225347073032742,1.7991281660481588
1408,933.0,15.0,0.5,100.0,1.0,15.573762732384312,13.622779252518573
1409,933.0,15.0,0.5,100.0,2.0,10.066750516239086,7.9589837732482485
1410,933.0,15.0,0.5,100.0,3.0,10.34755147841063,7.675242133662421
1411,933.0,15.0,0.5,100.0,4.0,4.669007545492311,3.302944901715965
1412,933.0,15.0,0.5,150.0,1.0,15.573762732384312,13.622779252518573
1413,933.0,15.0,0.5,150.0,2.0,14.546260171195764,10.791971938121383
1414,933.0,15.0,0.5,150.0,3.0,9.427803365031473,6.970244453685577
1415,933.0,15.0,0.5,150.0,4.0,8.16051676291009,6.360658279533976
1416,933.0,15.0,1.0,10.0,1.0,4.29572238399321,3.4681735416435773
1417,933.0,15.0,1.0,10.0,2.0,10.538676905294142,8.333394194050932
