,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,2,Hgv,950,TradaBoostR2,10,0.1,2,3.653514374792235,2.3312171707903984,3.98943434875985,2.285493013981382
0,3,Hgv,190,TradaBoostR2,10,0.5,1,5.494706659878741,3.2250637541675196,3.7864648162819967,2.76816455123283
0,3,Hgv,95,TradaBoostR2,10,0.5,1,4.562172632760049,3.2258384327719405,3.9217703017122236,2.96731912862054
0,3,Hgv,380,TradaBoostR2,10,0.1,1,3.5116395345709996,2.8337699089394883,3.4459603751543932,2.8040059547440603
0,2,Hgv,950,TradaBoostR2,10,0.5,1,2.2558578047347044,1.6613407055143603,2.2105858969203984,1.7029965161176548
0,2,Hgv,855,TradaBoostR2,10,0.1,1,2.920863390119811,2.30172112954733,2.751873257550203,2.1848527599461134
0,2,Hgv,760,TradaBoostR2,10,0.5,2,2.243206973467721,1.6629864629496514,2.219967633870136,1.6389060888796192
0,2,Hgv,570,TradaBoostR2,30,0.1,1,2.398770418168801,1.890597603970324,2.424494752755887,1.9040782789527322
0,3,Hgv,380,TradaBoostR2,10,0.1,2,6.668948275901609,3.650870500616719,87.16594927051487,7.8745082652225795
0,2,Hgv,665,TradaBoostR2,20,0.1,2,2.567943277327313,2.027748205700289,2.759950436359285,2.107186370796435
0,3,Hgv,190,TradaBoostR2,10,0.5,2,5.672703234807014,3.198134621833826,3.5899869457095117,2.6516799236602173
0,3,Hgv,95,TradaBoostR2,10,0.5,2,6.911782063448712,4.114685680256926,5.4872877377593605,3.6735388063176
0,3,Hgv,380,TradaBoostR2,10,0.5,1,3.0804288608223103,2.307694054381911,5.130340048465275,2.267739584006123
0,2,Hgv,950,TradaBoostR2,10,0.5,2,2.2015934349991926,1.630538183679974,2.1360848723299295,1.6376469006830527
0,2,Hgv,855,TradaBoostR2,10,0.1,2,2.8418052641299534,2.21834179907795,2.7913072384574296,2.2103789958094433
0,3,Hgv,380,TradaBoostR2,10,0.5,2,2.9925800006108805,2.209327740184452,2.748871493203557,2.033292665633406
0,3,Hgv,95,TradaBoostR2,20,0.1,1,5.399729174162267,3.975975097183156,4.535329470760317,3.6632196036197295
0,2,Hgv,760,TradaBoostR2,20,0.1,1,2.561648417130556,2.008818840125209,2.446853083927247,1.9088472588592404
0,3,Hgv,190,TradaBoostR2,20,0.1,1,6.723831087267119,3.757067236046874,4.479861796253202,3.437644675265422
