,Description,radius,datum,east,north,ForestClass,Biomassa_above,Biomassa_below,Basal_area,Basal_Area_Pine,Basal_Area_Spruce,Basal_Area_Contorta,Basal_Area_Decideous,Volume,Volume_Pine,Volume_Spruce,Volume_Contorta,Volume_Decideous,Dgv,Hgv,Mean_Age_basal_area_weighted,ScanDatum,leaveson,scanner_type,Plot,zmax,zmean,zsd,zskew,zkurt,zentropy,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,itot,imax,imean,isd,iskew,ikurt,ipground,ipcumzq10,ipcumzq30,ipcumzq50,ipcumzq70,ipcumzq90,p1th,p2th,p3th,p4th,p5th,pground,n,area,l_1,l_2,t_3,t_4,raster_image_path,north_processed,east_processed,area_code,gh,mahalanobi
8296,202026814060,10,2020-06-03,837100,7302900,33,89.6412259466645,29.4577372209146,23.9891252250312,13.142,6.156,0.0,4.6911252250312,170.950446545008,98.768,40.5,0.0,31.682446545008,17.44,14.72,72.5,2018-07-12,2,0,202026814060,16.95,5.65135135135135,5.6142101504288,0.265519972389466,1.41976528206429,0.76435094182869,48.8943488943489,54.9140049140049,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,1.937,4.66,6.723,8.448,9.64350000000001,10.601,11.2,11.84,12.27,13.07,14.19,17.6684881602914,23.3151183970856,26.5938069216758,33.879781420765,40.9836065573771,52.6411657559199,71.0382513661202,87.9781420765027,96.5391621129326,3306869,13010,4062.49262899263,4952.7385322244,1.00630916141723,2.08260206148761,62.8913634014532,65.5328348356104,65.5328348356104,80.4614576507264,86.3961953134521,96.689466682835,60.0737100737101,31.6953316953317,7.61670761670762,0.614250614250614,0.0,32.0638820638821,814,388.6792,5.65135135135135,3.09062083888652,0.14741084686364,-0.129857528849441,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026814060.tif,7302900,837100,4,2.427751304407742e-06,0.5743962213481936
8297,202026831060,10,2020-06-08,862600,7313800,31,96.714448628183,34.0178852419183,29.0141379253642,25.388,3.426,0.0,0.200137925364197,166.308347579721,152.544,16.142,0.0,-2.37765242027902,16.2,11.24,41.3,2018-07-18,2,0,202026831060,13.26,5.06401467505241,4.2987516824151,0.0547422102935678,1.37591277451086,0.837062364647947,49.2662473794549,63.9412997903564,0.0,0.0,0.0,0.03,0.09,0.219,1.59,2.562,3.5785,4.9,6.863,7.708,8.3145,8.8,9.275,9.624,9.9705,10.35,10.9935,21.3135068153656,29.4919454770756,37.0508054522924,42.2552664188352,45.724907063197,54.3990086741016,70.6319702602231,91.4498141263941,98.3890954151177,2587898,12956,2712.68134171908,3899.74987562974,1.87767976457935,4.72843337657564,54.5572893522078,30.6550721859981,60.0703737164293,72.2564026866592,81.8140436756008,93.5679845187098,53.9832285115304,36.7924528301887,8.90985324947589,0.314465408805031,0.0,27.5681341719078,954,390.8529,5.06401467505241,2.41905549286046,0.0421725838201978,-0.124562531323725,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026831060.tif,7313800,862600,4,1.257668185195889e-06,1.478075576727481
8298,202026831120,10,2020-06-08,863200,7313800,31,35.315662945413,15.8576024565635,12.0111482643434,6.774,0.96,0.0,4.2771482643434,46.1458114356972,25.76,2.13,0.0,18.2558114356972,8.98,6.3,27.4,2018-07-18,2,0,202026831120,11.99,2.53215429403202,2.6936432598145,1.07704837097035,3.24278188219354,0.738926638286394,38.5735080058224,41.193595342067,0.01,0.0760000000000001,0.15,0.21,0.29,0.643999999999999,0.8,0.894,1.0,1.12,1.372,2.324,3.1,3.844,4.45500000000001,5.076,5.566,6.624,7.97,48.9263803680982,58.2822085889571,67.1779141104294,76.3803680981595,86.9631901840491,92.1779141104294,96.1656441717791,98.3128834355828,99.6932515337423,4145603,17300,6034.35662299854,5388.62904772949,0.191320538057993,1.08817358742105,41.9380485782165,17.243932909157,48.2964963118755,78.3627617019768,93.0585972655848,97.6520906608761,70.1601164483261,28.2387190684134,1.60116448326055,0.0,0.0,25.3275109170306,687,375.5828,2.53215429403202,1.4303774385612,0.313649467919432,0.0540484593103403,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026831120.tif,7313800,863200,4,0.0,1.625756783334408
8299,202026832060,10,2020-06-08,863300,7313200,33,114.80562143207,37.9144605301394,27.2659281955504,11.324,6.81,0.0,9.1319281955504,204.905215282127,91.5,50.812,0.0,62.593215282127,19.96,15.8,64.7,2018-07-18,2,0,202026832060,18.51,6.9696,5.96310191038126,0.0110884756888857,1.42788820085124,0.805309908663983,54.6285714285714,62.9714285714286,0.0,0.0,0.0,0.0,0.04,0.12,0.405000000000002,3.746,6.748,8.11,9.238,10.104,11.073,11.906,12.4,13.006,13.53,14.416,15.51,19.8550724637681,23.6231884057971,27.6811594202899,32.3188405797101,43.1884057971015,56.0869565217391,74.2028985507246,90.4347826086957,97.6811594202899,2821611,13009,3224.69828571429,4351.29922631382,1.46389185293273,3.2796766033536,48.3060209220903,33.2615658217947,48.7984346531113,61.0398811175601,76.2511912520897,94.447958985133,53.6,34.0571428571429,11.3142857142857,1.02857142857143,0.0,29.7142857142857,875,388.0704,6.96960000000001,3.34340147760707,0.041595621359395,-0.115194062290173,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026832060.tif,7313200,863300,4,5.255113378238791e-06,0.7065030912256517
8300,202026833120,10,2020-06-08,862100,7312500,42,102.830085566425,34.3307662152729,23.9328998425566,7.468,14.696,0.0,1.7688998425566,179.059202264327,60.266,111.278,0.0,7.51520226432702,21.22,15.84,122.0,2018-07-18,2,0,202026833120,19.05,6.11440736478711,5.82257958057351,0.292819505596226,1.55552910086446,0.788934744807561,47.6409666283084,58.9182968929804,0.0,0.0,0.0,0.0260000000000002,0.06,0.114,0.19,1.84,3.742,5.23,7.176,8.648,9.70800000000001,10.582,11.37,12.544,13.228,14.252,15.212,28.0555555555556,34.0277777777778,41.8055555555556,46.5277777777778,56.9444444444444,70.1388888888889,82.9166666666667,94.1666666666667,99.3055555555556,3530161,12901,4062.32566168009,4893.00206031588,1.00151822769373,2.093380016102,65.405685463071,31.7923743421334,58.7770926028586,76.0303000344744,84.3992951029712,94.1705208346022,57.0771001150748,32.1058688147296,9.4361334867664,1.38089758342923,0.0,33.4867663981588,869,388.8384,6.11440736478711,3.25007726450765,0.14071927041055,-0.103595527174746,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026833120.tif,7312500,862100,4,5.574973027868527e-06,0.2678752102470936
8302,202026834120,10,2020-06-08,862000,7313700,42,46.3550837823913,15.6392962629199,9.67976196452816,0.0,0.0,0.0,9.67976196452816,75.2008291023002,0.0,0.0,0.0,75.2008291023002,30.36,17.28,91.6,2018-07-18,2,0,202026834120,17.82,4.57558173784978,5.34645783894522,0.738036975107599,2.05590300623112,0.667363135005372,42.4153166421208,45.9499263622975,0.03,0.06,0.09,0.12,0.15,0.2,0.253,0.32,0.411,0.53,2.75000000000001,5.164,6.52,8.3,9.575,10.474,11.439,12.654,14.454,52.6636225266362,55.2511415525114,59.8173515981735,66.0578386605784,71.841704718417,80.2130898021309,88.8888888888889,94.3683409436834,97.7168949771689,4291565,12827,6320.41973490427,5526.16512486549,0.103505910304048,1.05849615438994,53.4903467616126,17.7409173576539,46.1496913130758,74.7016065234943,87.5651889229221,97.9770083873832,67.7466863033873,24.7422680412371,6.77466863033873,0.736377025036819,0.0,34.020618556701,679,394.0081,4.57558173784978,2.83188360464156,0.310480646596615,-0.0392038607020811,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026834120.tif,7313700,862000,4,2.1712626687038195e-06,2.1073161531556197
8304,202026841120,10,2020-06-30,875900,7319000,33,56.7561070720206,19.8147704197968,17.1920005882185,15.88,1.124,0.0,0.188000588218501,116.771002344112,115.168,3.246,0.0,-1.642997655888,16.02,13.76,43.9,2018-07-20,2,0,202026841120,14.28,4.88879504504505,5.14664707467609,0.312992375459327,1.328152382297,0.712437333041131,45.8333333333333,49.3243243243243,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.14,0.36,1.65,6.089,7.832,8.872,9.52,10.225,10.81,11.27,11.803,12.4725,31.1450381679389,36.3358778625954,37.7099236641221,38.3206106870229,42.2900763358779,50.5343511450382,63.3587786259542,81.2213740458015,96.1832061068702,3553565,13064,4001.76238738739,4979.54280022601,1.05187355017136,2.18127295673557,78.6734448363826,49.9263697160457,58.6603875263292,86.7982434541088,90.2981653635152,96.2445881811645,57.9954954954955,36.3738738738739,5.40540540540541,0.225225225225225,0.0,42.454954954955,888,374.694,4.88879504504505,2.77932733325208,0.17539767227805,-0.144505119431784,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026841120.tif,7319000,875900,4,7.480750551441526e-07,0.41400997060467787
8305,202026844120,10,2020-06-30,874700,7318900,31,140.23092266335,47.6287865441102,37.2474881143859,23.9,7.008,0.0,6.3394881143859,289.282304084941,190.544,52.346,0.0,46.392304084941,19.14,16.16,56.0,2018-07-18,2,0,202026844120,19.36,8.00178500986193,6.63369595942302,-0.118691642274887,1.34371200924552,0.765381355876787,55.5226824457594,63.1163708086785,0.0,0.0,0.03,0.07,0.11,0.15,0.25,5.504,8.12,9.755,11.37,11.956,12.768,13.481,14.23,14.69,15.3105,15.957,16.71,29.0,29.4444444444444,33.4444444444444,37.1111111111111,43.6666666666667,52.2222222222222,66.7777777777778,84.5555555555556,97.6666666666667,2909573,13415,2869.40138067061,4071.34480641382,1.70790006536958,4.09622014517098,47.2729847300618,16.0340366094956,43.3864694235202,54.6423134941107,72.658359147545,91.9174394318342,52.2682445759369,36.8836291913215,9.36883629191322,1.38067061143984,0.0986193293885602,32.3471400394477,1014,378.9968,8.00178500986193,3.690662813406,-0.0038581843517065,-0.134424909109634,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026844120.tif,7318900,874700,4,7.572025498843139e-06,1.6318706433652013
8306,202026853120,10,2020-06-09,887000,7322900,42,76.0124439916833,26.4813883350751,16.1100709808141,0.0,16.126,0.0,-0.0159290191859007,139.150443334804,0.0,138.262,0.0,0.888443334804009,23.82,18.14,140.3,2018-07-20,2,0,202026853120,20.5,8.01517671517671,6.76738727352309,0.0958257646466031,1.50578899992916,0.846100658837735,51.039501039501,66.7359667359667,0.0,0.0,0.0,0.04,0.1,0.32,3.1835,4.808,6.9445,8.435,9.531,10.79,12.316,13.161,14.2325,15.32,16.237,17.14,18.119,20.2988792029888,25.7783312577833,31.6313823163138,39.6014943960149,50.186799501868,58.1569115815691,70.6102117061021,83.1880448318804,96.1394769613948,3273362,12827,3402.6632016632,4544.66280662129,1.32442892678484,2.87583660579853,43.9211428494618,32.2100335984838,55.3250450148807,64.1208335650014,75.6705491173906,91.8142264741877,51.7671517671518,34.0956340956341,11.3305613305613,2.80665280665281,0.0,23.1808731808732,962,381.7675,8.01517671517671,3.83844025086481,0.0609600105005152,-0.0969340755574712,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026853120.tif,7322900,887000,4,1.4696214199966017e-05,1.5895674245829734
8307,202026871120,10,2020-06-04,913000,7334500,31,78.431346763483,26.1351261046488,25.3437260807092,16.816,5.116,0.0,3.4117260807092,150.503761454747,98.152,33.51,0.0,18.841761454747,13.5,11.72,44.0,2019-09-02,2,0,202026871120,13.04,4.00595859585959,3.88839520315796,0.353586885007002,1.6611468422645,0.795853763855804,47.4347434743474,56.2556255625563,0.0,0.0,0.0,0.0,0.0,0.03,0.12,1.0,2.29,3.54,4.72,5.63,6.235,6.83,7.405,8.17,8.745,9.46,10.43,19.5031055900621,26.9565217391304,34.1614906832298,41.7391304347826,55.2795031055901,69.9378881987578,83.1055900621118,93.167701863354,98.6335403726708,3945624,17300,3551.41674167417,4564.28654520183,1.24773630775023,2.66821069993159,54.7223962546862,47.6387511835897,50.897779413345,70.6903648193543,83.8088474725417,95.6216304442593,53.8253825382538,38.1638163816382,7.47074707470747,0.54005400540054,0.0,32.8532853285329,1111,391.8288,4.00595859585958,2.16572327503021,0.160154355285121,-0.0894931542013762,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026871120.tif,7334500,913000,4,1.2948296368556934e-06,1.4983250339659828
8308,202026872060,10,2020-06-04,913000,7333900,31,54.8655413924563,18.2969840040225,15.9828556584174,0.0,3.03,8.604,4.3488556584174,101.691934098687,0.0,15.306,61.48,24.905934098687,14.32,12.58,37.1,2019-09-02,2,0,202026872060,15.01,5.6764794635373,4.53859698534968,0.0026805391208664,1.52994666217371,0.854405835894821,52.0536462699078,67.3093042749371,0.0,0.0,0.0,0.0,0.12,1.21,2.486,4.038,4.994,6.16,7.012,7.944,8.844,9.46,9.92,10.28,10.672,11.206,12.08,12.5132555673383,19.5121951219512,26.7232237539767,35.949098621421,46.8716861081654,57.2640509013786,77.9427359490986,93.1071049840933,97.6670201484624,3614394,23601,3029.66806370495,4106.62965474968,1.6740789462525,4.3167170142538,29.0426555599639,23.1643534158147,35.57877198778,48.0354659729958,69.4573696171474,93.7805341642333,53.059513830679,34.7862531433361,11.4836546521375,0.670578373847443,0.0,23.3864207879296,1193,381.965,5.67647946353731,2.57711189995331,0.0206050365608453,-0.0888430686519288,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026872060.tif,7333900,913000,4,2.079048730529778e-06,0.40615766200812353
8309,202026873120,10,2020-06-04,911900,7333200,31,76.939779858872,25.4411726965859,25.7869934364237,15.648,0.0,0.0,10.1389934364237,121.482575919264,83.464,0.0,0.0,38.018575919264,11.92,9.36,34.4,2018-09-02,2,0,202026873120,10.89,4.33302100161551,3.73014089446035,-0.0149064737593456,1.35665507285192,0.823212071243413,53.6348949919225,60.7431340872375,0.0,0.0,0.0,0.01,0.05,0.09,0.1995,2.17,3.8425,5.165,6.087,6.532,7.051,7.45,7.78,8.1,8.419,8.86,9.5715,22.5225225225225,25.8258258258258,30.2302302302302,33.6336336336336,40.2402402402402,50.5505505505505,66.0660660660661,85.985985985986,96.2962962962963,3314378,24282,2677.20355411955,3742.74542201594,2.09748914613237,6.29468613598602,39.4916331209053,22.485365278191,37.4573751092965,53.3025502824361,74.145344918413,91.8736486906442,54.6042003231018,38.9337641357027,6.38126009693053,0.0807754442649435,0.0,32.6332794830372,1238,384.7242,4.3330210016155,2.0802785414188,0.0333940265025208,-0.129944944213761,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026873120.tif,7333200,911900,4,2.159290328946787e-07,1.2854991395260897
8310,202026874120,10,2020-06-04,911800,7334400,21,8.85316491452972,2.47966710256892,3.04888892620249,0.0,0.076,0.0,2.97288892620249,7.38331237886896,1.176,0.676,0.0,5.53131237886896,9.08,5.18,10.1,2018-09-02,2,0,202026874120,11.61,0.598830334190231,1.92941380379122,3.78350506772938,17.5136714315874,0.247444266607801,11.8251928020566,9.89717223650386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,1.963,5.2495,44.4444444444444,56.1728395061728,68.5185185185185,73.4567901234568,85.1851851851852,87.6543209876543,88.8888888888889,90.1234567901235,96.2962962962963,8479407,12956,10898.9807197943,3868.09586255879,-2.12248095167776,5.57419463395025,88.77820111713,87.3587976140313,87.3587976140313,87.3587976140313,87.3587976140313,97.7208429787602,90.8740359897172,8.22622107969152,0.89974293059126,0.0,0.0,79.9485861182519,778,386.5107,0.598830334190231,0.55129456117888,0.844314226913088,0.648157006338805,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026874120.tif,7334400,911800,4,0.0,0.7085604631829855
8312,202026891060,10,2020-08-03,762100,7357500,42,130.539785216461,44.2666566505573,34.1567968670242,34.158,0.0,0.0,-0.0012031329758031,313.590096385163,313.702,0.0,0.0,-0.11190361483699,23.46,19.28,142.5,2018-09-18,2,0,202026891060,21.18,8.16494002181025,8.13084971964365,0.10416385591968,1.15919498975305,0.627098079633034,50.1635768811341,51.3631406761178,0.0,0.0,0.0,0.0,0.0,0.0480000000000001,0.1,0.18,0.302,8.53,13.07,14.178,14.978,15.452,16.21,16.932,17.58,18.154,19.07,29.4736842105263,29.9248120300752,30.0751879699248,31.1278195488722,33.3834586466165,36.8421052631579,49.7744360902256,72.9323308270677,93.2330827067669,915766,12011,998.654307524537,1377.89008196028,6.12131365085402,47.3145340732164,68.4459785578412,43.7278737144642,48.173987678075,73.8773878916666,81.895484217584,93.5182131679927,68.0479825517994,30.0981461286805,1.85387131952017,0.0,0.0,44.6019629225736,917,374.2109,8.16494002181026,4.35373529117637,0.0989176397979949,-0.177750790891463,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026891060.tif,7357500,762100,4,0.0,0.9949521783855041
8313,202026891120,10,2020-08-03,762700,7357500,42,87.9443659739366,29.5645860592787,23.0708678351814,23.086,0.0,0.0,-0.0151321648185991,208.126961961419,208.0,0.0,0.0,0.126961961418999,24.06,18.88,148.0,2018-09-18,2,0,202026891120,19.13,6.63161090458488,7.40865559995801,0.297372663237663,1.20718743387165,0.551674696143971,44.9814126394052,45.1053283767038,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0540000000000003,0.08,0.13,4.16000000000007,12.17,12.96,13.78,14.355,15.096,15.581,16.368,17.284,37.9487179487179,38.1196581196581,38.1196581196581,38.1196581196581,38.4615384615385,41.7094017094017,55.042735042735,75.5555555555556,92.6495726495726,873659,11927,1082.6009913259,972.587458364414,5.2983945120999,57.5085409950369,70.8694124366601,42.3347095377029,45.4897162394023,72.3071587427131,83.7098913878298,94.0153996009885,72.7385377942999,25.7744733581165,1.48698884758364,0.0,0.0,48.9467162329616,807,383.871,6.63161090458489,3.86925998013659,0.189628221615767,-0.160834591984259,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026891120.tif,7357500,762700,4,0.0,0.6705762074211975
8314,202026892060,10,2020-08-03,762700,7356800,41,115.459127098111,38.1543491136951,29.1128232244981,29.122,0.0,0.0,-0.00917677550189921,245.595903799787,243.652,0.0,0.0,1.94390379978702,25.3,17.48,169.8,2018-09-18,2,0,202026892060,21.46,7.09465816917729,7.68822626201063,0.337562026017118,1.33754866849911,0.612711010755006,46.3499420625724,47.1610660486674,0.0,0.0,0.0,0.0,0.01,0.06,0.157,0.288,0.45,0.63,9.124,11.502,12.75,13.752,14.91,15.978,17.034,17.61,18.762,37.442218798151,38.2126348228043,38.366718027735,39.291217257319,44.6841294298921,54.8536209553159,67.6425269645609,81.3559322033898,96.9183359013868,877399,11927,1016.68482039397,917.835970129726,5.73687675977336,64.8112908056539,72.5663010785287,36.2818968337096,45.3225955352126,69.8553337763093,81.3112392423515,93.1087224854371,69.9884125144844,28.9687137891078,1.04287369640788,0.0,0.0,52.143684820394,863,387.8798,7.09465816917729,4.11012560726759,0.19552362609825,-0.13827089390279,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026892060.tif,7356800,762700,4,0.0,1.2416070864126931
8315,202026893060,10,2020-08-03,762100,7356300,31,80.8544843421252,24.9424510794399,18.8299915620822,1.156,5.976,0.0,11.6979915620822,126.850545898961,5.574,42.464,0.0,78.812545898961,16.58,14.44,65.1,2018-09-18,2,0,202026893060,20.32,6.42040650406504,5.97013021369402,0.165138712409907,1.45766173113695,0.743276230574274,52.3373983739837,57.3170731707317,0.0,0.0,0.0,0.0,0.02,0.09,0.2405,0.962,4.5985,7.12,8.5165,9.448,10.399,11.1,11.8125,12.724,13.47,14.177,15.291,24.8331108144192,27.5033377837116,30.7076101468625,38.1842456608812,52.7369826435247,69.6929238985314,87.5834445927904,97.4632843791722,99.3324432576769,862463,14073,876.486788617886,1138.37635434798,7.36915557750007,71.4042906028389,49.9445193590913,38.7251395132313,47.9259979848411,64.8119397585751,77.5528921240679,91.9407557193758,64.2276422764228,32.0121951219512,3.76016260162602,0.0,0.0,33.130081300813,984,384.8355,6.42040650406504,3.31702679287728,0.102934580093723,-0.119729572496211,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026893060.tif,7356300,762100,4,0.0,1.182010946237647
8316,202026893120,10,2020-08-03,761500,7356300,31,75.0107031517452,24.7893146341927,23.9310546399017,3.03,9.87,2.256,8.7750546399017,93.2682102891892,13.312,41.158,9.876,28.9222102891892,9.8,7.6,49.9,2018-09-18,2,0,202026893120,12.5,3.81045405405405,3.77987216183902,0.334188029880749,1.56456382795901,0.771915793660163,47.4594594594595,54.2702702702703,0.0,0.0,0.0,0.0,0.03,0.06,0.1,0.17,1.83,3.08,4.478,5.284,6.262,6.718,7.37,7.976,8.46,9.016,9.726,27.3361227336123,32.3570432357043,38.4937238493724,46.0251046025105,54.6722454672245,69.1771269177127,84.6582984658298,95.258019525802,99.023709902371,886682,14939,958.575135135135,1434.62548623141,6.50581196696983,50.309702703258,59.5548347660153,39.5902927994478,52.4317624582432,70.2256276771154,80.7504832623195,92.960272115595,65.1891891891892,32.4324324324324,2.37837837837838,0.0,0.0,37.7297297297297,925,374.0275,3.81045405405406,2.09094737334737,0.163963737156931,-0.106507947360235,Image_data/ALS_raster_metrics_plot_center_cut_90x90/202026893120.tif,7356300,761500,4,0.0,1.9605441468936393
